id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C00254,Nom_254,Prenom_254,client254@email.com,1975-05-15,Homme,tanger,+212695166459,2023-03-29,Social
C00255,Nom_255,Prenom_255,client255@email.com,1954-05-15,1,cbl,+212645467906,2023-10-12,Direct
C00256,Nom_256,Prenom_256,client256@email.com,1961-05-15,0,cbl,+212668157355,2024-02-01,Direct
C00257,Nom_257,Prenom_257,client257@email.com,1955-05-15,0,cbl,+212691972972,2023-03-04,Direct
C00258,Nom_258,Prenom_258,client258@email.com,1984-05-15,Femme,casa,+212618884168,2024-05-13,Direct
C00259,Nom_259,Prenom_259,client259@email.com,1996-05-15,Femme,Agadir,+212690040799,2024-03-03,Paid
C00260,Nom_260,Prenom_260,client260@email.com,1961-05-15,1,Tnja,+212665896414,2024-09-02,Organic
C00261,Nom_261,Prenom_261,client261@email.com,1999-05-15,Femme,TNG,+212630398719,2024-11-29,Social
C00262,Nom_262,Prenom_262,client262@email.com,1982-05-15,1,TANGER,+212624948051,2023-02-21,Direct
C00263,Nom_263,Prenom_263,client263@email.com,1987-05-15,Homme,RABAT,+212697006006,2023-10-14,Organic
C00264,Nom_264,Prenom_264,client264@email.com,1968-05-15,0,cbl,+212692951379,2024-05-29,Paid
C00265,Nom_265,Prenom_265,client265@email.com,1953-05-15,1,tanger,+212681288405,2023-05-31,Paid
C00266,Nom_266,Prenom_266,client266@email.com,1950-05-15,f,Agadir,+212694911316,2024-02-07,Direct
C00267,Nom_267,Prenom_267,client267@email.com,1999-05-15,1,RABAT,+212620695667,2024-01-21,Paid
C00268,Nom_268,Prenom_268,client268@email.com,1992-05-15,1,cbl,+212636953107,2023-01-18,Organic
C00269,Nom_269,Prenom_269,client269@email.com,1981-05-15,m,CASABLANCA,+212615763188,2024-06-07,Paid
C00270,Nom_270,Prenom_270,client270@email.com,1974-05-15,Homme,TNG,+212656431141,2023-11-15,Paid
C00271,Nom_271,Prenom_271,client271@email.com,1999-05-15,Homme,TANGER,+212671924738,2023-03-31,Organic
C00272,Nom_272,Prenom_272,client272@,1976-05-15,1,CASABLANCA,+212655739896,2023-07-30,Organic
C00273,Nom_273,Prenom_273,client273@email.com,1962-05-15,m,Tnja,+212667406434,2023-07-30,Direct
C00274,Nom_274,Prenom_274,client274@email.com,1996-05-15,f,CASABLANCA,+212650089012,2024-01-30,Social
C00275,Nom_275,Prenom_275,client275@email.com,2003-05-15,Homme,tanger,+212678639615,2024-11-16,Organic
C00276,Nom_276,Prenom_276,client276@email.com,1995-05-15,1,casa,+212610569374,2023-04-18,Paid
C00277,Nom_277,Prenom_277,client277@email.com,2002-05-15,Femme,Tnja,+212655353465,2024-10-24,Direct
C00278,Nom_278,Prenom_278,client278@email.com,1963-05-15,0,RABAT,+212633593603,2024-03-10,Direct
C00279,Nom_279,Prenom_279,client279@email.com,1973-05-15,1,tanger,+212676759533,2024-02-04,Organic
C00280,Nom_280,Prenom_280,client280@email.com,1997-05-15,Femme,tanger,+212640294881,2024-11-25,Direct
C00281,Nom_281,Prenom_281,client281@email.com,1972-05-15,Homme,TNG,+212696890780,2023-10-19,Organic
C00282,Nom_282,Prenom_282,client282@email.com,2005-05-15,Femme,Agadir,+212660417409,2023-11-01,Organic
C00283,Nom_283,Prenom_283,client283@email,1986-05-15,f,tanger,+212671325609,2024-02-27,Social
C00284,Nom_284,Prenom_284,client284@email.com,2000-05-15,m,Agadir,+212622213156,2024-06-02,Organic
C00285,Nom_285,Prenom_285,client285@email.com,1980-05-15,Homme,cbl,+212698125559,2024-11-12,Paid
C00286,Nom_286,Prenom_286,client286@email.com,1988-05-15,Femme,rbat,+212650869559,2023-11-15,Paid
C00287,Nom_287,Prenom_287,client287email.com,1970-05-15,Homme,TANGER,+212667950204,2023-06-01,Organic
C00288,Nom_288,Prenom_288,client288@email.com,1954-05-15,f,RABAT,+212638057317,2023-07-01,Direct
C00289,Nom_289,Prenom_289,client289@email.com,1974-05-15,0,CASABLANCA,+212631909717,2023-10-11,Direct
C00290,Nom_290,Prenom_290,client290@email.com,1986-05-15,m,RABAT,+212696634224,2024-11-05,Paid
C00291,Nom_291,Prenom_291,client291@email.com,2003-05-15,f,rbat,+212672982785,2023-01-12,Direct
C00292,Nom_292,Prenom_292,client292@email.com,1961-05-15,m,Tnja,+212690900884,2023-04-18,Social
C00293,Nom_293,Prenom_293,client293@email.com,1957-05-15,0,RABAT,+212657542912,2024-08-25,Paid
C00294,Nom_294,Prenom_294,client294@email.com,1964-05-15,0,Agadir,+212613091756,2024-05-15,Paid
C00295,Nom_295,Prenom_295,client295@email.com,2030-05-15,1,tanger,+212667410557,2023-10-05,Organic
C00296,Nom_296,Prenom_296,client296@email.com,1978-05-15,f,CASABLANCA,+212615068703,2024-08-07,Paid
C00297,Nom_297,Prenom_297,client297@email.com,1961-05-15,Femme,cbl,+212698278891,2023-10-29,Paid
C00298,Nom_298,Prenom_298,client298@email.com,1977-05-15,0,TNG,+212689129305,2024-04-22,Organic
C00299,Nom_299,Prenom_299,client299@email.com,1987-05-15,m,TANGER,+212621413468,2023-03-16,Social
C00300,Nom_300,Prenom_300,client300@email.com,1954-05-15,m,cbl,+212640865595,2023-02-03,Direct
C00301,Nom_301,Prenom_301,client301@email.com,1951-05-15,0,tanger,+212658116237,2024-11-17,Paid
C00302,Nom_302,Prenom_302,client302@email.com,1965-05-15,0,Agadir,+212684112875,2023-09-14,Paid
C00303,Nom_303,Prenom_303,client303@email.com,1975-05-15,Femme,rbat,+212632782240,2023-01-18,Direct
C00304,Nom_304,Prenom_304,client304@email.com,1961-05-15,Femme,Agadir,+212675852152,2023-03-13,Direct
C00305,Nom_305,Prenom_305,client305email.com,1956-05-15,f,CASABLANCA,+212649540546,2024-08-21,Organic
C00306,Nom_306,Prenom_306,client306@email.com,1988-05-15,Homme,TNG,+212612491890,2023-09-12,Paid
C00307,Nom_307,Prenom_307,client307@email.com,1989-05-15,0,TANGER,+212696186022,2024-10-16,Organic
C00308,Nom_308,Prenom_308,client308@email.com,1984-05-15,0,TNG,+212676361334,2023-04-04,Social
C00309,Nom_309,Prenom_309,client309@email.com,1957-05-15,0,Tnja,+212636798115,2023-12-03,Social
C00310,Nom_310,Prenom_310,client310@email.com,2002-05-15,Homme,Tnja,+212681448187,2024-10-07,Direct
C00311,Nom_311,Prenom_311,client311@email.com,1999-05-15,0,tanger,+212633101109,2023-10-21,Direct
C00312,Nom_312,Prenom_312,client312@email.com,2001-05-15,m,Agadir,+212682909482,2024-07-03,Organic
C00313,Nom_313,Prenom_313,client313@email.com,1992-05-15,1,casa,+212618069487,2023-04-26,Direct
C00314,Nom_314,Prenom_314,client314@email.com,1953-05-15,Homme,CASABLANCA,+212647642864,2023-08-27,Social
C00315,Nom_315,Prenom_315,client315@email.com,1850-05-15,1,cbl,+212697457411,2024-03-12,Paid
C00316,Nom_316,Prenom_316,client316@email.com,1985-05-15,1,TANGER,+212647141768,2024-03-19,Organic
C00317,Nom_317,Prenom_317,client317@email.com,1995-05-15,0,casa,+212634870713,2023-04-13,Social
C00318,Nom_318,Prenom_318,client318@email.com,2003-05-15,0,rbat,+212637174334,2023-11-23,Social
C00319,Nom_319,Prenom_319,client319@email.com,1999-05-15,0,Tnja,+212658550173,2023-11-02,Paid
C00320,Nom_320,Prenom_320,client320@email.com,1983-05-15,1,rbat,+212617021313,2024-02-09,Organic
C00321,Nom_321,Prenom_321,client321@email.com,1974-05-15,Homme,CASABLANCA,+212623258251,2023-01-30,Organic
C00322,Nom_322,Prenom_322,client322@email.com,1999-05-15,Homme,Tnja,+212648187625,2023-06-18,Paid
C00323,Nom_323,Prenom_323,client323@email.com,1994-05-15,Femme,CASABLANCA,+212688051954,2023-01-25,Paid
C00324,Nom_324,Prenom_324,client324@email.com,1971-05-15,1,casa,+212668790020,2023-02-08,Direct
C00325,Nom_325,Prenom_325,client325@email.com,1993-05-15,f,RABAT,+212648863255,2024-08-12,Social
C00326,Nom_326,Prenom_326,client326@email.com,2000-05-15,Femme,CASABLANCA,+212635413785,2023-01-16,Direct
C00327,Nom_327,Prenom_327,client327@email.com,1968-05-15,f,TANGER,+212683674386,2023-12-04,Paid
C00328,Nom_328,Prenom_328,client328@email.com,1990-05-15,Femme,tanger,+212686304997,2023-02-18,Organic
C00329,Nom_329,Prenom_329,client329@email.com,1978-05-15,Homme,TANGER,+212619376720,2024-07-19,Direct
C00330,Nom_330,Prenom_330,client330@email.com,1950-05-15,0,TNG,+212619325258,2023-01-22,Paid
C00331,Nom_331,Prenom_331,client331@email.com,1992-05-15,0,CASABLANCA,+212661970537,2024-09-20,Organic
C00332,Nom_332,Prenom_332,client332@email.com,1962-05-15,1,TNG,+212647537190,2023-08-19,Organic
C00333,Nom_333,Prenom_333,client333@email.com,1961-05-15,0,CASABLANCA,+212641210159,2024-10-13,Direct
C00334,Nom_334,Prenom_334,client334@email.com,1961-05-15,m,rbat,+212681143606,2024-01-26,Direct
C00335,Nom_335,Prenom_335,client335@email.com,1994-05-15,m,RABAT,+212666565167,2023-05-17,Paid
C00336,Nom_336,Prenom_336,client336@email.com,1986-05-15,1,TNG,+212648111877,2024-08-27,Social
C00337,Nom_337,Prenom_337,client337email.com,2003-05-15,Homme,rbat,+212646575702,2023-03-03,Organic
C00338,Nom_338,Prenom_338,client338@email.com,1996-05-15,0,cbl,+212660539382,2023-07-03,Direct
C00339,Nom_339,Prenom_339,client339@email.com,1976-05-15,0,TNG,+212650209201,2024-04-23,Direct
C00340,Nom_340,Prenom_340,client340@email.com,2001-05-15,f,cbl,+212669518264,2024-08-15,Direct
C00341,Nom_341,Prenom_341,client341@email.com,1974-05-15,1,CASABLANCA,+212662952277,2023-08-16,Paid
C00342,Nom_342,Prenom_342,client342@email.com,1966-05-15,m,RABAT,+212616111829,2023-03-01,Paid
C00343,Nom_343,Prenom_343,client343@email.com,1964-05-15,0,casa,+212625787217,2023-05-11,Direct
C00344,Nom_344,Prenom_344,client344@email.com,1964-05-15,Homme,cbl,+212696688963,2023-05-26,Direct
C00345,Nom_345,Prenom_345,client345@,1980-05-15,m,RABAT,+212611523386,2023-01-27,Paid
C00346,Nom_346,Prenom_346,client346@email.com,2001-05-15,0,casa,+212633798239,2023-11-12,Direct
C00347,Nom_347,Prenom_347,client347@email.com,1967-05-15,1,Agadir,+212650911034,2024-05-11,Direct
C00348,Nom_348,Prenom_348,client348@email,1951-05-15,1,TNG,+212643266012,2023-10-28,Paid
C00349,Nom_349,Prenom_349,client349@email.com,1984-05-15,f,casa,+212670638332,2024-01-15,Social
C00350,Nom_350,Prenom_350,client350@email.com,2000-05-15,Homme,cbl,+212639493750,2023-09-07,Organic
C00351,Nom_351,Prenom_351,client351@email.com,1968-05-15,1,Tnja,+212614925481,2024-07-25,Paid
C00352,Nom_352,Prenom_352,client352@email.com,2004-05-15,m,tanger,+212667879748,2024-05-18,Paid
C00353,Nom_353,Prenom_353,client353@email.com,1974-05-15,Homme,rbat,+212616442455,2023-11-06,Social
C00354,Nom_354,Prenom_354,client354@email.com,2002-05-15,Femme,cbl,+212677105093,2023-08-04,Paid
C00355,Nom_355,Prenom_355,client355@email.com,1983-05-15,m,tanger,+212664031047,2024-06-27,Paid
C00356,Nom_356,Prenom_356,client356@,1976-05-15,0,Tnja,+212642021880,2024-04-14,Direct
C00357,Nom_357,Prenom_357,client357@email.com,1986-05-15,Femme,casa,+212679122580,2024-11-10,Social
C00358,Nom_358,Prenom_358,client358@email,1954-05-15,Homme,TANGER,+212619298347,2024-05-03,Direct
C00359,Nom_359,Prenom_359,client359@email.com,1996-05-15,Femme,Agadir,+212686018943,2024-01-20,Organic
C00360,Nom_360,Prenom_360,client360@email.com,1995-05-15,f,Agadir,+212613120107,2023-12-21,Organic
C00361,Nom_361,Prenom_361,client361@email.com,1993-05-15,m,CASABLANCA,+212652670156,2023-04-28,Social
C00362,Nom_362,Prenom_362,client362@email.com,2005-05-15,f,RABAT,+212697532875,2023-02-16,Organic
C00363,Nom_363,Prenom_363,client363@email.com,1950-05-15,Femme,RABAT,+212648618272,2023-11-24,Organic
C00364,Nom_364,Prenom_364,client364@email.com,2004-05-15,f,RABAT,+212648358772,2023-05-28,Direct
C00365,Nom_365,Prenom_365,client365@,1994-05-15,Femme,Tnja,+212626440813,2023-04-14,Paid
C00366,Nom_366,Prenom_366,client366@email.com,1976-05-15,0,Agadir,+212618459770,2023-05-07,Organic
C00367,Nom_367,Prenom_367,client367@email.com,1997-05-15,Femme,rbat,+212699885585,2024-09-08,Organic
C00368,Nom_368,Prenom_368,client368@email.com,1977-05-15,Homme,Agadir,+212638395583,2023-04-13,Direct
C00369,Nom_369,Prenom_369,client369@,1850-05-15,m,tanger,+212638845748,2023-11-14,Social
C00370,Nom_370,Prenom_370,client370@email,1975-05-15,1,TANGER,+212683859533,2024-09-02,Organic
C00371,Nom_371,Prenom_371,client371@email.com,2004-05-15,0,TANGER,+212632231312,2024-06-01,Paid
C00372,Nom_372,Prenom_372,client372@email.com,1991-05-15,m,Tnja,+212641886500,2023-10-31,Social
C00373,Nom_373,Prenom_373,client373@email.com,1976-05-15,Homme,cbl,+212635548597,2023-09-07,Organic
C00374,Nom_374,Prenom_374,client374@email.com,1966-05-15,f,tanger,+212615380150,2024-07-15,Paid
C00375,Nom_375,Prenom_375,client375@email.com,1970-05-15,f,TANGER,+212689826401,2024-02-26,Paid
C00376,Nom_376,Prenom_376,client376@email.com,1960-05-15,f,cbl,+212697017807,2024-05-11,Social
C00377,Nom_377,Prenom_377,client377@email.com,1978-05-15,m,Agadir,+212686485245,2023-07-26,Social
C00378,Nom_378,Prenom_378,client378@email.com,1987-05-15,Femme,rbat,+212629387981,2024-06-26,Direct
C00379,Nom_379,Prenom_379,client379@email.com,1996-05-15,1,tanger,+212677194074,2024-07-12,Paid
C00380,Nom_380,Prenom_380,client380@email.com,1951-05-15,m,Tnja,+212650449000,2024-11-12,Social
C00381,Nom_381,Prenom_381,client381@email.com,1850-05-15,m,TANGER,+212627441632,2023-12-20,Direct
C00382,Nom_382,Prenom_382,client382@email.com,1961-05-15,f,cbl,+212676746657,2024-04-23,Social
C00383,Nom_383,Prenom_383,client383@email.com,1969-05-15,Homme,rbat,+212615320161,2024-06-26,Direct
C00384,Nom_384,Prenom_384,client384@email.com,1990-05-15,f,Tnja,+212682398985,2024-09-29,Organic
C00385,Nom_385,Prenom_385,client385@email.com,1989-05-15,f,rbat,+212692391166,2023-01-07,Organic
C00386,Nom_386,Prenom_386,client386@email.com,1974-05-15,0,tanger,+212665973826,2024-04-02,Direct
C00387,Nom_387,Prenom_387,client387@email.com,1959-05-15,m,CASABLANCA,+212634007905,2024-05-25,Direct
C00388,Nom_388,Prenom_388,client388@email.com,2002-05-15,m,RABAT,+212644887386,2023-05-03,Social
C00389,Nom_389,Prenom_389,client389@email.com,1974-05-15,m,CASABLANCA,+212633623096,2024-04-03,Direct
C00390,Nom_390,Prenom_390,client390@email.com,1982-05-15,0,Tnja,+212675739203,2024-01-31,Organic
C00391,Nom_391,Prenom_391,client391@email.com,1967-05-15,f,RABAT,+212667412203,2023-07-07,Organic
C00392,Nom_392,Prenom_392,client392@email.com,1972-05-15,m,Tnja,+212632176789,2024-02-02,Direct
C00393,Nom_393,Prenom_393,client393@email.com,1959-05-15,Homme,tanger,+212620748179,2024-09-07,Paid
C00394,Nom_394,Prenom_394,client394@email.com,1983-05-15,m,CASABLANCA,+212694871295,2023-12-03,Social
C00395,Nom_395,Prenom_395,client395@email.com,1850-05-15,0,CASABLANCA,+212681592889,2023-10-30,Social
C00396,Nom_396,Prenom_396,client396@email.com,1983-05-15,0,TANGER,+212670494130,2023-01-11,Paid
C00397,Nom_397,Prenom_397,client397@email.com,1997-05-15,0,TNG,+212621542301,2024-02-24,Paid
C00398,Nom_398,Prenom_398,client398@email.com,1957-05-15,f,CASABLANCA,+212634551144,2023-02-22,Social
C00399,Nom_399,Prenom_399,client399@email.com,1960-05-15,Femme,RABAT,+212638248898,2023-08-13,Organic
C00400,Nom_400,Prenom_400,client400@email.com,1985-05-15,0,TNG,+212639183271,2023-04-05,Direct
C00401,Nom_401,Prenom_401,client401@email.com,1965-05-15,f,rbat,+212669973638,2023-09-30,Paid
C00402,Nom_402,Prenom_402,client402@email.com,1956-05-15,m,TNG,+212614974930,2023-03-29,Organic
C00403,Nom_403,Prenom_403,client403@email.com,2000-05-15,1,TANGER,+212650289721,2023-01-29,Social
C00404,Nom_404,Prenom_404,client404@email.com,2000-05-15,0,TANGER,+212646872075,2023-12-28,Organic
C00405,Nom_405,Prenom_405,client405@email.com,1954-05-15,f,cbl,+212690541139,2024-07-28,Direct
C00406,Nom_406,Prenom_406,client406@email.com,1962-05-15,0,rbat,+212643884880,2024-10-12,Organic
C00407,Nom_407,Prenom_407,client407@email.com,1986-05-15,f,rbat,+212693077053,2023-02-11,Paid
C00408,Nom_408,Prenom_408,client408@email.com,1961-05-15,1,RABAT,+212626005473,2024-02-26,Organic
C00409,Nom_409,Prenom_409,client409@email.com,1996-05-15,m,Agadir,+212662278545,2023-07-04,Paid
C00410,Nom_410,Prenom_410,client410@email.com,2002-05-15,m,Tnja,+212692717529,2024-10-19,Social
C00411,Nom_411,Prenom_411,client411@email.com,1963-05-15,Femme,TNG,+212673682945,2024-02-29,Direct
C00412,Nom_412,Prenom_412,client412@email.com,1986-05-15,Homme,TNG,+212694993323,2024-03-22,Direct
C00413,Nom_413,Prenom_413,client413@email.com,1957-05-15,1,TNG,+212657676776,2023-12-28,Direct
C00414,Nom_414,Prenom_414,client414@email.com,2004-05-15,f,casa,+212616103671,2023-07-12,Direct
C00415,Nom_415,Prenom_415,client415@email.com,1990-05-15,f,Agadir,+212630438140,2024-08-24,Organic
C00416,Nom_416,Prenom_416,client416@email.com,1960-05-15,f,tanger,+212675987824,2024-07-08,Organic
C00417,Nom_417,Prenom_417,client417@email.com,1968-05-15,f,tanger,+212687439993,2023-11-05,Social
C00418,Nom_418,Prenom_418,client418@email.com,2002-05-15,Homme,Tnja,+212679885380,2024-05-07,Organic
C00419,Nom_419,Prenom_419,client419@email.com,1987-05-15,1,cbl,+212673985203,2024-11-22,Organic
C00420,Nom_420,Prenom_420,client420@email.com,1967-05-15,0,casa,+212697726975,2023-12-13,Direct
C00421,Nom_421,Prenom_421,client421@,1988-05-15,Femme,tanger,+212658552316,2023-02-14,Direct
C00422,Nom_422,Prenom_422,client422@email.com,1984-05-15,m,Agadir,+212668016151,2024-11-27,Direct
C00423,Nom_423,Prenom_423,client423@email.com,1993-05-15,Femme,CASABLANCA,+212672432414,2023-02-15,Direct
C00424,Nom_424,Prenom_424,client424@email.com,1993-05-15,Femme,cbl,+212619594767,2024-05-08,Paid
C00425,Nom_425,Prenom_425,client425@email.com,1955-05-15,Femme,casa,+212646004831,2023-05-30,Direct
C00426,Nom_426,Prenom_426,client426@email.com,1998-05-15,0,cbl,+212689916887,2024-09-29,Paid
C00427,Nom_427,Prenom_427,client427@email.com,1991-05-15,m,Tnja,+212631221349,2024-05-29,Paid
C00428,Nom_428,Prenom_428,client428@email.com,1992-05-15,0,tanger,+212691909106,2023-06-11,Organic
C00429,Nom_429,Prenom_429,client429@email.com,1850-05-15,Femme,casa,+212638504511,2024-10-21,Paid
C00430,Nom_430,Prenom_430,client430@email.com,1970-05-15,Homme,casa,+212656731689,2023-06-26,Paid
C00431,Nom_431,Prenom_431,client431@email.com,1950-05-15,m,TNG,+212658107801,2023-08-07,Direct
C00432,Nom_432,Prenom_432,client432@email.com,1958-05-15,1,Tnja,+212642203940,2023-07-23,Paid
C00433,Nom_433,Prenom_433,client433@email.com,2003-05-15,Femme,CASABLANCA,+212696478727,2024-12-01,Social
C00434,Nom_434,Prenom_434,client434@email.com,1976-05-15,1,rbat,+212639551616,2024-03-02,Paid
C00435,Nom_435,Prenom_435,client435@email.com,1989-05-15,f,RABAT,+212645123721,2023-02-28,Direct
C00436,Nom_436,Prenom_436,client436@email.com,1996-05-15,1,Agadir,+212677625186,2023-12-07,Paid
C00437,Nom_437,Prenom_437,client437@email.com,1850-05-15,0,RABAT,+212699669638,2023-09-15,Social
C00438,Nom_438,Prenom_438,client438@email.com,1964-05-15,m,Agadir,+212614521578,2024-08-31,Paid
C00439,Nom_439,Prenom_439,client439@email.com,1979-05-15,Femme,RABAT,+212631175804,2024-11-02,Organic
C00440,Nom_440,Prenom_440,client440@email.com,1956-05-15,1,RABAT,+212629444045,2024-08-15,Organic
C00441,Nom_441,Prenom_441,client441@email.com,2003-05-15,Homme,TANGER,+212628639899,2024-08-30,Direct
C00442,Nom_442,Prenom_442,client442@email.com,1983-05-15,Femme,Tnja,+212651495114,2023-11-11,Organic
C00443,Nom_443,Prenom_443,client443@email.com,1951-05-15,Homme,Tnja,+212688370949,2023-05-14,Paid
C00444,Nom_444,Prenom_444,client444@email.com,1970-05-15,0,Agadir,+212680627802,2023-01-02,Direct
C00445,Nom_445,Prenom_445,client445@email.com,1977-05-15,Homme,casa,+212633609587,2024-04-09,Paid
C00446,Nom_446,Prenom_446,client446@email.com,1994-05-15,0,Tnja,+212619089749,2023-11-02,Direct
C00447,Nom_447,Prenom_447,client447@email.com,1975-05-15,0,tanger,+212645366604,2024-11-25,Paid
C00448,Nom_448,Prenom_448,client448@email.com,1951-05-15,1,Agadir,+212616063810,2024-09-30,Social
C00449,Nom_449,Prenom_449,client449@email.com,1990-05-15,0,tanger,+212621183151,2024-02-01,Organic
C00450,Nom_450,Prenom_450,client450@email.com,1971-05-15,Homme,Agadir,+212619649249,2024-05-28,Social
C00451,Nom_451,Prenom_451,client451@email.com,2004-05-15,f,RABAT,+212694666307,2023-01-08,Paid
C00452,Nom_452,Prenom_452,client452@email.com,1989-05-15,Homme,tanger,+212645322410,2024-06-03,Organic
C00453,Nom_453,Prenom_453,client453@email.com,1989-05-15,Homme,Agadir,+212632029969,2023-12-25,Paid
C00454,Nom_454,Prenom_454,client454@email.com,1953-05-15,1,RABAT,+212626550027,2024-01-27,Organic
C00455,Nom_455,Prenom_455,client455@email.com,1953-05-15,1,tanger,+212688807113,2024-04-19,Social
C00456,Nom_456,Prenom_456,client456@email.com,1964-05-15,1,cbl,+212679783747,2024-11-26,Direct
C00457,Nom_457,Prenom_457,client457@email.com,1956-05-15,0,rbat,+212670707399,2024-05-27,Paid
C00458,Nom_458,Prenom_458,client458@email.com,1978-05-15,m,cbl,+212680468255,2023-08-03,Direct
C00459,Nom_459,Prenom_459,client459@email.com,1984-05-15,1,TANGER,+212658479623,2023-05-01,Paid
C00460,Nom_460,Prenom_460,client460@email.com,1974-05-15,Homme,cbl,+212639702720,2024-07-04,Paid
C00461,Nom_461,Prenom_461,client461@,1963-05-15,f,TANGER,+212656589932,2024-11-06,Direct
C00462,Nom_462,Prenom_462,client462@email.com,1954-05-15,0,CASABLANCA,+212681239187,2024-06-20,Organic
C00463,Nom_463,Prenom_463,client463@email.com,1978-05-15,1,tanger,+212630787259,2023-03-23,Paid
